8929,"442 209th Ave NE,  Sammamish, WA, 98074",Match,Exact,"442 209TH AVE NE, SAMMAMISH, WA, 98074","-122.06113,47.61311",186618075,R,53,33,32203
8928,"4926 119th Pl NE,  Kirkland, WA, 98033",Match,Exact,"4926 119TH PL NE, KIRKLAND, WA, 98033","-122.18126,47.652954",186921570,R,53,33,22703
8927,"7013 NE 204th St,  Kenmore, WA, 98028",Match,Non_Exact,"7013 NE 204TH ST, KENMORE, WA, 98028","-122.24693,47.776043",239763355,L,53,33,21700
8926,"336 Index Pl SE,  Renton, WA, 98056",Match,Exact,"336 INDEX PL SE, RENTON, WA, 98056","-122.180855,47.480534",624288490,L,53,33,25601
8925,"7774 Highland Park Way SW,  Seattle, WA, 98106",Match,Exact,"7774 HIGHLAND PARK WAY SW, SEATTLE, WA, 98106","-122.34684,47.53282",186591436,L,53,33,11300
8924,"17321 SE Lake Holm Rd,  Auburn, WA, 98092",Match,Non_Exact,"17321 SE LAKE HOLM RD, AUBURN, WA, 98092","-122.11112,47.301804",186643706,L,53,33,31204
8923,"30009 8th Ave SW,  Federal Way, WA, 98023",No_Match,,,,,,,,
8922,"35079 41st Pl S,  Federal Way, WA, 98001",Match,Exact,"35079 41ST PL S, FEDERAL WAY, WA, 98001","-122.28241,47.286884",637489761,R,53,33,30401
8921,"11736 Bartlett Ave NE,  Seattle, WA, 98125",Match,Exact,"11736 BARTLETT AVE NE, SEATTLE, WA, 98125","-122.28384,47.713734",239772073,R,53,33,800
8930,"25424 213th Pl SE,  Maple Valley, WA, 98038",Match,Non_Exact,"25424 213TH AVE SE, MAPLE VALLEY, WA, 98038","-122.056335,47.373367",186640561,R,53,33,32008
8931,"13809 125th Ave NE,  Kirkland, WA, 98034",Match,Exact,"13809 125TH AVE NE, KIRKLAND, WA, 98034","-122.174805,47.724422",186600295,L,53,33,21904
8937,"10226 12th Ave S,  Seattle, WA, 98168",No_Match,,,,,,,,
8936,"Maple Valley,  WA 98038, WA, ",No_Match,,,,,,,,
8939,"18628 NE 202nd St,  Woodinville, WA, 98077",Match,Non_Exact,"18628 NE 202ND ST, WOODINVILLE, WA, 98077","-122.08817,47.774742",186961411,R,53,33,32307
8938,"26240 13th Ave S,  Des Moines, WA, 98198",No_Match,,,,,,,,
8933,"20510 121st Way SE,  Kent, WA, 98031",Match,Exact,"20510 121ST WAY SE, KENT, WA, 98031","-122.18016,47.418076",186713238,L,53,33,29306
8932,"26637 201st Pl SE,  Covington, WA, 98042",Match,Exact,"26637 201ST PL SE, COVINGTON, WA, 98042","-122.07304,47.36241",186945539,L,53,33,32005
8935,"2747 NE 95th St,  Seattle, WA, 98115",Match,Non_Exact,"2747 NE 95TH ST, SEATTLE, WA, 98115","-122.2982,47.697506",186584948,R,53,33,2100
8934,"868 NW 100th St,  Seattle, WA, 98177",Match,Non_Exact,"868 NW 100TH ST, SEATTLE, WA, 98177","-122.36803,47.701523",186578426,R,53,33,1400
8940,"8222 NE 126th Pl,  Kirkland, WA, 98034",No_Match,,,,,,,,
8941,"3208 SE 16th Pl,  Sammamish, WA, 98075",No_Match,,,,,,,,
8942,"24925 235th Way SE,  Maple Valley, WA, 98038",Match,Exact,"24925 235TH WAY SE, MAPLE VALLEY, WA, 98038","-122.031235,47.378674",186938451,L,53,33,32010
8946,"11710 SE 264th Pl,  Kent, WA, 98030",Match,Non_Exact,"11710 SE 264TH PL, KENT, WA, 98030","-122.185394,47.364548",636721148,L,53,33,29601
8945,"5633 322nd Ave NE,  Carnation, WA, 98014",Match,Exact,"5633 322ND AVE NE, CARNATION, WA, 98014","-121.909584,47.65628",186619716,L,53,33,32500
8944,"5701 Martin Luther King Jr Way S,  Seattle, WA, 98118",Match,Exact,"5701 MARTIN LUTHER KING JR WAY S, SEATTLE, WA, 98118","-122.28804,47.55119",186994760,R,53,33,10401
8943,"5325 134th Ave SE,  Bellevue, WA, 98006",Match,Exact,"5325 134TH AVE SE, BELLEVUE, WA, 98006","-122.16057,47.554893",186615071,L,53,33,24901
8949,"1931 Clovercrest St,  Enumclaw, WA, 98022",Match,Exact,"1931 CLOVERCREST ST, ENUMCLAW, WA, 98022","-122.005005,47.2093",239781535,R,53,33,31400
8948,"11520 SE 221st Pl,  Kent, WA, 98031",Match,Non_Exact,"11520 SE 221ST PL, KENT, WA, 98031","-122.188446,47.40363",187041144,R,53,33,29403
8947,"Mulberry Walk NE,  Issaquah, WA, 98029",No_Match,,,,,,,,
8952,"11720 NE 103rd Pl,  Kirkland, WA, 98033",Match,Non_Exact,"11720 NE 103RD PL, KIRKLAND, WA, 98033","-122.185715,47.69281",186671381,R,53,33,22500
8953,"17926 NE 101st Ct,  Redmond, WA, 98052",Match,Non_Exact,"17926 NE 101ST CT, REDMOND, WA, 98052","-122.09987,47.691406",186673331,L,53,33,32325
8950,"23918 SE 41st St,  Issaquah, WA, 98029",Match,Non_Exact,"23918 SE 41ST ST, ISSAQUAH, WA, 98029","-122.02106,47.57113",186922730,R,53,33,32211
8951,"534 N 80th St,  Seattle, WA, 98103",Match,Non_Exact,"534 N 80TH ST, SEATTLE, WA, 98103","-122.35199,47.686943",186579372,L,53,33,2800
8955,"2738 53rd Ave SW,  Seattle, WA, 98116",Match,Exact,"2738 53RD AVE SW, SEATTLE, WA, 98116","-122.40001,47.57883",640610362,L,53,33,9702
8954,"8610 39th Ave SW,  Seattle, WA, 98136",Match,Exact,"8610 39TH AVE SW, SEATTLE, WA, 98136","-122.38201,47.52657",629680799,L,53,33,11500
8957,"23577 NE 78th Way,  Redmond, WA, 98053",Match,Non_Exact,"23577 NE 78TH WAY, REDMOND, WA, 98053","-122.02542,47.67394",187084541,R,53,33,32329
8956,"8624 36th Ave SW,  Seattle, WA, 98126",Match,Exact,"8624 36TH AVE SW, SEATTLE, WA, 98126","-122.37783,47.525414",186662184,L,53,33,11500
8959,"7909 NE 203rd St,  Kenmore, WA, 98028",Match,Non_Exact,"7909 NE 203RD ST, KENMORE, WA, 98028","-122.23428,47.775097",186597320,R,53,33,21700
8958,"9232 Sand Point Way NE,  Seattle, WA, 98115",Match,Exact,"9232 SAND POINT WAY NE, SEATTLE, WA, 98115","-122.27602,47.695312",186586173,R,53,33,2200
8960,"15020 NE 144th St,  Redmond, WA, 98052",Match,Non_Exact,"15020 NE 144TH ST, REDMOND, WA, 98052","-122.139496,47.73149",239763669,L,53,33,32321
8961,"27832 Maple Ridge Way SE,  Maple Valley, WA, 98038",Match,Exact,"27832 MAPLE RIDGE WAY SE, MAPLE VALLEY, WA, 98038","-122.01201,47.35313",638599481,L,53,33,31603
8962,"2555 225th Pl NE,  Sammamish, WA, 98074",Match,Exact,"2555 225TH PL NE, SAMMAMISH, WA, 98074","-122.039024,47.632072",186673096,L,53,33,32317
8963,"15061 75th Ave NE,  Kenmore, WA, 98028",Match,Exact,"15061 75TH AVE NE, KENMORE, WA, 98028","-122.2409,47.737568",239782452,L,53,33,22101
8964,"8144 17th Ave SW,  Seattle, WA, 98106",Match,Exact,"8144 17TH AVE SW, SEATTLE, WA, 98106","-122.3564,47.52971",186591378,L,53,33,11401
8969,"29022 168th Ave SE,  Covington, WA, 98042",Match,Exact,"29022 168TH AVE SE, COVINGTON, WA, 98042","-122.11773,47.341763",239777874,R,53,33,31601
8967,"1316 N 79th St,  Seattle, WA, 98103",Match,Non_Exact,"1316 N 79TH ST, SEATTLE, WA, 98103","-122.34121,47.686214",186580165,L,53,33,2700
8968,"2427 168th Ave NE,  Bellevue, WA, 98008",Match,Exact,"2427 168TH AVE NE, BELLEVUE, WA, 98008","-122.11711,47.63216",186611717,L,53,33,22901
8965,"7534 Bagley Ave N,  Seattle, WA, 98103",Match,Exact,"7534 BAGLEY AVE N, SEATTLE, WA, 98103","-122.3316,47.68411",186580249,R,53,33,2700
8966,"2036 NW 63rd St,  Seattle, WA, 98107",Match,Non_Exact,"2036 NW 63RD ST, SEATTLE, WA, 98107","-122.38274,47.67456",239768795,R,53,33,3300
8975,"6701 154th Pl SE,  Bellevue, WA, 98006",Match,Exact,"6701 154TH PL SE, BELLEVUE, WA, 98006","-122.135574,47.54219",186921221,R,53,33,24903
8974,"1830 24th Ave,  Seattle, WA, 98122",Match,Exact,"1830 24TH AVE, SEATTLE, WA, 98122","-122.30117,47.618076",186587946,R,53,33,7700
8973,"18210 170th Pl SE,  Renton, WA, 98058",Match,Exact,"18210 170TH PL SE, RENTON, WA, 98058","-122.11404,47.43885",627378773,R,53,33,31907
8972,"14829 Wallingford Ave N,  Shoreline, WA, 98133",Match,Exact,"14829 WALLINGFORD AVE N, SHORELINE, WA, 98133","-122.33707,47.736965",186574914,L,53,33,21000
8971,"12414 NE 105th Pl,  Kirkland, WA, 98034",No_Match,,,,,,,,
8970,"7405 NE 155th St,  Kenmore, WA, 98028",Match,Non_Exact,"7405 NE 155TH ST, KENMORE, WA, 98028","-122.242,47.740685",186941943,R,53,33,22101
8976,"18213 62nd Ave NE,  Kenmore, WA, 98028",Match,Exact,"18213 62ND AVE NE, KENMORE, WA, 98028","-122.260254,47.760597",186995228,L,53,33,21600
8977,"7925 NE 203rd St,  Kenmore, WA, 98028",Match,Non_Exact,"7925 NE 203RD ST, KENMORE, WA, 98028","-122.2341,47.775047",186597320,R,53,33,21700
8978,"4259 E Lake Samm Shore Ln NE,  Sammamish, WA, 98074",No_Match,,,,,,,,
8979,"122 NW 51st St,  Seattle, WA, 98107",Match,Non_Exact,"122 NW 51ST ST, SEATTLE, WA, 98107","-122.35756,47.665783",186580957,R,53,33,4800
8984,"7223 NE 171st Ln,  Kenmore, WA, 98028",Match,Non_Exact,"7223 NE 171ST LN, KENMORE, WA, 98028","-122.24427,47.753082",187046645,R,53,33,22102
8983,"2117 N 89th St,  Seattle, WA, 98103",Match,Non_Exact,"2117 N 89TH ST, SEATTLE, WA, 98103","-122.33268,47.693115",186579897,R,53,33,1900
8986,"NE 55th St & 45th Ave NE,  Seattle, WA, 98105",No_Match,,,,,,,,
8985,"6824 Phinney Ave N,  Seattle, WA, 98103",Match,Exact,"6824 PHINNEY AVE N, SEATTLE, WA, 98103","-122.35438,47.678898",186579470,R,53,33,3500
8980,"8039 Beacon Ave S,  Seattle, WA, 98118",Match,Exact,"8039 BEACON AVE S, SEATTLE, WA, 98118","-122.288155,47.53075",186596679,R,53,33,11700
8982,"5338 S Fountain St,  Seattle, WA, 98178",Match,Non_Exact,"5338 S FOUNTAIN ST, SEATTLE, WA, 98178","-122.26687,47.50368",186626815,L,53,33,11900
8981,"1908 29th Ave S,  Seattle, WA, 98144",Match,Exact,"1908 29TH AVE S, SEATTLE, WA, 98144","-122.29509,47.58619",186594120,L,53,33,9500
8989,"822 31st Ave,  Seattle, WA, 98122",Match,Exact,"822 31ST AVE, SEATTLE, WA, 98122","-122.29262,47.60959",186593112,R,53,33,7800
8987,"3505 43rd Ave W,  Seattle, WA, 98199",Match,Exact,"3505 43RD AVE W, SEATTLE, WA, 98199","-122.4125,47.651493",239768835,L,53,33,5600
8988,"753 N 83rd St,  Seattle, WA, 98103",Match,Non_Exact,"753 N 83RD ST, SEATTLE, WA, 98103","-122.3491,47.689102",186579375,R,53,33,2800
8993,"13116 229th Ave SE,  Issaquah, WA, 98027",Match,Exact,"13116 229TH AVE SE, ISSAQUAH, WA, 98027","-122.035095,47.48591",239777523,L,53,33,32104
8992,"4055 240th Pl SE,  Issaquah, WA, 98029",Match,Exact,"4055 240TH PL SE, ISSAQUAH, WA, 98029","-122.01873,47.571335",187049010,L,53,33,32211
8991,"19701 SE 261st St,  Covington, WA, 98042",No_Match,,,,,,,,
8990,"14208 NE 73rd St,  Redmond, WA, 98052",Match,Non_Exact,"14208 NE 73RD ST, REDMOND, WA, 98052","-122.15006,47.670128",186610001,L,53,33,22606
8997,"29418 218th Pl SE,  Black Diamond, WA, 98010",Match,Exact,"29418 218TH PL SE, BLACK DIAMOND, WA, 98010","-122.04939,47.339237",239780274,R,53,33,31605
8996,"8704 SE 45th St,  Mercer Island, WA, 98040",Match,Non_Exact,"8704 SE 45TH ST, MERCER ISLAND, WA, 98040","-122.22241,47.56552",186606388,L,53,33,24500
8995,"408 Taylor Pl NE,  North Bend, WA, 98045",Match,Exact,"408 TAYLOR PL NE, NORTH BEND, WA, 98045","-121.77142,47.496304",186644927,R,53,33,32704
8994,"20407 4th Pl S,  Des Moines, WA, 98198",No_Match,,,,,,,,
8998,"17788 199th Ave NE,  Woodinville, WA, 98077",Match,Exact,"17788 199TH AVE NE, WOODINVILLE, WA, 98077","-122.07249,47.757545",239763733,R,53,33,32307
8999,"544 29th Ave,  Seattle, WA, 98122",Match,Exact,"544 29TH AVE, SEATTLE, WA, 98122","-122.29491,47.606655",186593155,R,53,33,8800
10918,"27518 NE 147th Ln,  Duvall, WA, 98019",Match,Non_Exact,"27518 NE 147TH LN, DUVALL, WA, 98019","-121.97039,47.734352",186933759,L,53,33,32402
10917,"2026 Harrington Cir NE,  Renton, WA, 98056",Match,Exact,"2026 HARRINGTON CIR NE, RENTON, WA, 98056","-122.18138,47.509876",186957293,R,53,33,25200
10919,"23679 SE 371st St,  Enumclaw, WA, 98022",No_Match,,,,,,,,
10924,"4112 Hampton Way,  Kent, WA, 98032",Match,Exact,"4112 HAMPTON WAY, KENT, WA, 98032","-122.28028,47.363655",629179855,L,53,33,29801
10925,"26700 138th Pl SE,  Kent, WA, 98042",Match,Exact,"26700 138TH PL SE, KENT, WA, 98042","-122.15806,47.36242",187070790,R,53,33,31703
10926,"27020 NE Miller St,  Duvall, WA, 98019",Match,Exact,"27020 NE MILLER ST, DUVALL, WA, 98019","-121.977135,47.733856",186662864,L,53,33,32402
10927,"13111 195th Pl SE,  Issaquah, WA, 98027",Match,Exact,"13111 195TH PL SE, ISSAQUAH, WA, 98027","-122.07959,47.484856",627654355,L,53,33,31903
10920,"8271 233rd Pl NE,  Redmond, WA, 98053",Match,Exact,"8271 233RD PL NE, REDMOND, WA, 98053","-122.02838,47.676422",627632203,R,53,33,32329
10921,"1034 NE 71st St,  Seattle, WA, 98115",Match,Non_Exact,"1034 NE 71ST ST, SEATTLE, WA, 98115","-122.317024,47.680172",186585081,L,53,33,2600
10922,"15723 121st Ave SE,  Renton, WA, 98058",Match,Exact,"15723 121ST AVE SE, RENTON, WA, 98058","-122.17945,47.461315",186633614,R,53,33,25804
10923,"3000 NE 98th St,  Seattle, WA, 98115",Match,Non_Exact,"3000 NE 98TH ST, SEATTLE, WA, 98115","-122.29565,47.700233",640611844,L,53,33,2100
10909,"2525 34th Ave W,  Seattle, WA, 98199",Match,Exact,"2525 34TH AVE W, SEATTLE, WA, 98199","-122.400986,47.64174",186659420,L,53,33,5600
10908,"15243 6th Ave NE,  Shoreline, WA, 98155",Match,Exact,"15243 6TH AVE NE, SHORELINE, WA, 98155","-122.322395,47.73936",186575177,L,53,33,21100
10907,"6843 44th Ave NE,  Seattle, WA, 98115",Match,Exact,"6843 44TH AVE NE, SEATTLE, WA, 98115","-122.28128,47.678528",239781757,L,53,33,3900
10906,"1215 NW Richmond Beach Rd,  Shoreline, WA, 98177",Match,Non_Exact,"1215 NW RICHMOND BEACH RD, SHORELINE, WA, 98177","-122.37248,47.76804",630037325,L,53,33,20800
10915,"43816 284th Ave SE,  Enumclaw, WA, 98022",Match,Exact,"43816 284TH AVE SE, ENUMCLAW, WA, 98022","-121.963295,47.208344",239767460,R,53,33,31502
10916,"2026 Harrington Cir NE,  Renton, WA, 98056",Match,Exact,"2026 HARRINGTON CIR NE, RENTON, WA, 98056","-122.18138,47.509876",186957293,R,53,33,25200
10913,"6077 204th Ave NE,  Redmond, WA, 98053",Match,Exact,"6077 204TH AVE NE, REDMOND, WA, 98053","-122.06926,47.66087",239788409,L,53,33,32313
10914,"355 31st Ave E,  Seattle, WA, 98112",Match,Exact,"355 31ST AVE E, SEATTLE, WA, 98112","-122.29199,47.621956",186588619,L,53,33,7700
10911,"2201 SE 19th St,  Renton, WA, 98055",Match,Non_Exact,"2201 SE 19TH ST, RENTON, WA, 98055","-122.1906,47.46386",186633194,R,53,33,25805
10912,"3826 NE 75th St #2,  Seattle, WA, 98115",Match,Non_Exact,"3826 NE 75TH ST, SEATTLE, WA, 98115","-122.28701,47.68305",186586288,L,53,33,2400
